fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	max_depth	neg_bagging_fraction	pos_bagging_fraction	bagging_freq	scale_pos_weight	ganancia	iteracion
20220531 045305	binary	custom	TRUE	TRUE	FALSE	-100	31	568	TRUE	240007	0.021643625207408	0.668323137984526	7385	191	0.0437722756953357	4	0.950980438950055	0.968611230310221	20	1.37754445632594	13321000	256
20220531 045345	binary	custom	TRUE	TRUE	FALSE	-100	31	247	TRUE	240007	0.169180746771374	0.219270094020352	2917	760	0.0463160605275374	9	0.86564763054248	0.909040221944376	26	4.61795235453228	13458000	257
20220531 045414	binary	custom	TRUE	TRUE	FALSE	-100	31	194	TRUE	240007	0.15769005147279	0.209952528274316	2112	703	0.0434129073038087	11	0.876525333250314	0.923589839704414	23	3.22291726512697	13135000	258
20220531 045427	binary	custom	TRUE	TRUE	FALSE	-100	31	54	TRUE	240007	0.171203465712827	0.681696452127089	133	309	0.0376403747454893	6	0.500232948836905	0.851545276496482	10	1.00969434982716	11858000	259
20220531 045510	binary	custom	TRUE	TRUE	FALSE	-100	31	249	TRUE	240007	0.027531024043384	0.605191294397668	2829	237	0.0451943715695421	7	0.60695372132097	0.885794230680627	3	1.13391795940071	13371000	260
20220531 045525	binary	custom	TRUE	TRUE	FALSE	-100	31	95	TRUE	240007	0.148744928032251	0.824615812168665	5943	124	0.0445994642190829	6	0.517804651684723	0.976875566405897	4	1.21809874825469	12760000	261
20220531 045614	binary	custom	TRUE	TRUE	FALSE	-100	31	613	TRUE	240007	0.042193345019758	0.604518403235206	1974	1011	0.0498874094994884	6	0.452651161512646	0.936786971276601	12	1.24057424019005	13627000	262
20220531 045657	binary	custom	TRUE	TRUE	FALSE	-100	31	391	TRUE	240007	0.199701088886236	0.935960926550584	4037	725	0.0371837989037274	9	0.864774538364653	0.98715865890967	10	9.26711378542696	12522000	263
20220531 045741	binary	custom	TRUE	TRUE	FALSE	-100	31	420	TRUE	240007	0.022670727373498	0.39272460021107	264	215	0.0472664086780942	6	0.300393185368575	0.840574435332623	6	0.717179784521138	14228000	264
20220531 045801	binary	custom	TRUE	TRUE	FALSE	-100	31	59	TRUE	240007	0.201823903487411	0.323846408160145	3374	365	0.0255306980843251	23	0.943563388410634	0.89494899570539	15	1.09796190396234	13357000	265
20220531 045842	binary	custom	TRUE	TRUE	FALSE	-100	31	402	TRUE	240007	0.0248000865095676	0.627716360142378	1170	113	0.046067483082379	7	0.349671844783677	0.878703111351367	11	0.743201904789934	13586000	266
20220531 045918	binary	custom	TRUE	TRUE	FALSE	-100	31	148	TRUE	240007	0.0226411199889487	0.391106821650129	760	355	0.0485946468682082	8	0.423191386607085	0.880768357945133	6	0.78885603870265	13993000	267
20220531 045944	binary	custom	TRUE	TRUE	FALSE	-100	31	151	TRUE	240007	0.0864356171844885	0.63650238469099	4948	177	0.0434262668434321	26	0.914142551481592	0.837375009858379	20	1.33135344739696	13259000	268
20220531 050015	binary	custom	TRUE	TRUE	FALSE	-100	31	279	TRUE	240007	0.0821205136089602	0.774654016549687	1473	594	0.046781618066025	6	0.467409359794208	0.874318606106703	2	2.09949757434858	13273000	269
20220531 050049	binary	custom	TRUE	TRUE	FALSE	-100	31	97	TRUE	240007	0.0579914142525452	0.304880319109196	651	845	0.0464324967528991	11	0.88942913518518	0.933831258566048	19	1.97376873191444	13682000	270
20220531 050116	binary	custom	TRUE	TRUE	FALSE	-100	31	181	TRUE	240007	0.0692142005546901	0.785669782360485	2735	802	0.0426103947786763	7	0.928847372172491	0.920733760473518	25	2.0474630302065	13420000	271
20220531 050156	binary	custom	TRUE	TRUE	FALSE	-100	31	433	TRUE	240007	0.189340639052209	0.82275830808385	3483	953	0.0341083456843368	12	0.757669279224679	0.892979012502503	19	9.04741394117617	12129000	272
20220531 050206	binary	custom	TRUE	TRUE	FALSE	-100	31	26	TRUE	240007	0.218729453737474	0.774921459737186	5757	209	0.0460064153990592	8	0.502879088586304	0.994068000540914	30	0.785182107606147	13463000	273
20220531 050241	binary	custom	TRUE	TRUE	FALSE	-100	31	273	TRUE	240007	0.0172686349808401	0.651875594839239	3430	594	0.048813133918066	5	0.497398568983457	0.85436297943241	11	0.945011125971079	12824000	274
20220531 050255	binary	custom	TRUE	TRUE	FALSE	-100	31	46	TRUE	240007	0.252234844109908	0.593763484577782	5634	1020	0.0449397831418064	7	0.454777188328102	0.816820868058209	30	0.907730985660427	13121000	275
20220531 050310	binary	custom	TRUE	TRUE	FALSE	-100	31	36	TRUE	240007	0.248921168316742	0.258232242896704	6857	418	0.045467847293381	7	0.738769721077272	0.99963326513892	17	1.22160967722278	13301000	276
20220531 050351	binary	custom	TRUE	TRUE	FALSE	-100	31	223	TRUE	240007	0.0428526320117723	0.393631906836567	6614	43	0.0305947742605125	16	0.912428926319798	0.867555571735453	24	0.751431977616618	13099000	277
20220531 050557	binary	custom	TRUE	TRUE	FALSE	-100	31	999	TRUE	240007	0.0157948840307643	0.669808832849548	3302	912	0.018652088001166	7	0.994344714408922	0.987658990148194	4	0.757566651850454	13736000	278
20220531 050619	binary	custom	TRUE	TRUE	FALSE	-100	31	101	TRUE	240007	0.11862946071584	0.687400612755457	3493	748	0.0190905832903777	11	0.995492749936152	0.961239548832314	7	0.708036207059003	13407000	279
20220531 050643	binary	custom	TRUE	TRUE	FALSE	-100	31	79	TRUE	240007	0.0980360198330391	0.793635729690968	3495	304	0.0196185312617988	30	0.973386421780688	0.886609945719246	12	0.78951019013563	13060000	280
20220531 050904	binary	custom	TRUE	TRUE	FALSE	-100	31	720	TRUE	240007	0.0104224798382599	0.40455619264712	1362	752	0.018598472478658	8	0.934444941542865	0.932022653255513	6	0.838830447624949	14291000	281
20220531 050941	binary	custom	TRUE	TRUE	FALSE	-100	31	194	TRUE	240007	0.0567405221565336	0.619209208748453	1391	963	0.0212258080833296	7	0.901425447719566	0.951220723404537	4	1.1678437800062	13589000	282
20220531 051002	binary	custom	TRUE	TRUE	FALSE	-100	31	153	TRUE	240007	0.23467693868114	0.270431693405164	5164	273	0.0450152017771159	15	0.476282035509273	0.983231665599886	25	1.19103438666807	12508000	283
20220531 051038	binary	custom	TRUE	TRUE	FALSE	-100	31	456	TRUE	240007	0.269743013067036	0.33842151205429	5264	863	0.0499361215477512	9	0.51969443437931	0.824097483801358	27	4.49688790639477	11581000	284
20220531 051100	binary	custom	TRUE	TRUE	FALSE	-100	31	91	TRUE	240007	0.160106484348554	0.786805475604367	1903	366	0.0342327546300439	30	0.800132307636689	0.890401647743984	18	1.89760968676614	12751000	285
20220531 051147	binary	custom	TRUE	TRUE	FALSE	-100	31	650	TRUE	240007	0.201188142106749	0.608315803211294	6500	693	0.0499942321029212	9	0.522890736335209	0.850582208806509	4	4.7876508553822	10401000	286
20220531 051209	binary	custom	TRUE	TRUE	FALSE	-100	31	89	TRUE	240007	0.184463878977399	0.234380277804299	2011	25	0.0487522200915241	30	0.97583889400366	0.81419534860034	25	2.11258900750681	12313000	287
20220531 051323	binary	custom	TRUE	TRUE	FALSE	-100	31	159	TRUE	240007	0.0230227813035673	0.650024502072712	597	282	0.0481613747503155	27	0.965247678497248	0.995186793357272	19	1.60070810432467	13556000	288
20220531 051344	binary	custom	TRUE	TRUE	FALSE	-100	31	35	TRUE	240007	0.189247576580737	0.501456412163923	5609	762	0.0471123009830039	30	0.999888615457933	0.896300321008961	26	1.68053444963549	13837000	289
20220531 051504	binary	custom	TRUE	TRUE	FALSE	-100	31	288	TRUE	240007	0.0168917810642286	0.316664951689232	1621	484	0.0441358644603303	30	0.9959192040004	0.886327295511165	23	1.52649552189917	13521000	290
20220531 051536	binary	custom	TRUE	TRUE	FALSE	-100	31	111	TRUE	240007	0.206899448478864	0.447412918508395	5472	592	0.048574990949105	28	0.972083643220044	0.993698383974231	30	2.06168980975971	13115000	291
20220531 051616	binary	custom	TRUE	TRUE	FALSE	-100	31	264	TRUE	240007	0.027099065946118	0.422808693719415	1026	242	0.0442336563165273	6	0.385429500930058	0.836305614479196	9	0.611998676845009	13633000	292
20220531 051855	binary	custom	TRUE	TRUE	FALSE	-100	31	1303	TRUE	240007	0.0106745660866431	0.260287940057348	2393	654	0.0422264858279841	6	0.935726113730612	0.902991136951603	20	2.01361618252913	13805000	293
20220531 051913	binary	custom	TRUE	TRUE	FALSE	-100	31	45	TRUE	240007	0.204632281019769	0.768383533841893	4756	1010	0.0448172947392448	30	0.99441830285053	0.958395158144043	25	1.25607878759399	12806000	294
20220531 051933	binary	custom	TRUE	TRUE	FALSE	-100	31	144	TRUE	240007	0.0879313344620609	0.301399388267824	434	18	0.0472154321640622	25	0.379312654018431	0.827448175092684	4	0.942727441809428	13227000	295
20220531 052230	binary	custom	TRUE	TRUE	FALSE	-100	31	1173	TRUE	240007	0.0128217687156258	0.650651800997778	747	1018	0.00930495632551009	10	0.94778061113837	0.881975077493838	17	0.657492266381255	13859000	296
20220531 052302	binary	custom	TRUE	TRUE	FALSE	-100	31	187	TRUE	240007	0.0608308356510786	0.786031282007618	1343	436	0.0460877812166059	8	0.864415079366605	0.998344485134527	15	2.05724174954802	14411000	297
20220531 052337	binary	custom	TRUE	TRUE	FALSE	-100	31	266	TRUE	240007	0.227675418779105	0.305788486629948	3936	764	0.0396930056241636	15	0.851461998240077	0.866091686602783	30	4.36761140502233	12025000	298
20220531 052404	binary	custom	TRUE	TRUE	FALSE	-100	31	66	TRUE	240007	0.0537664575595342	0.557944084096074	85	180	0.0499573480377481	10	0.298535644572827	0.843682452423858	3	0.892347678183452	13232000	299
20220531 052427	binary	custom	TRUE	TRUE	FALSE	-100	31	88	TRUE	240007	0.048929464883044	0.741235997362302	377	707	0.046232785424692	9	0.453097771428133	0.977259917951883	25	1.09801073478112	13630000	300
20220531 052505	binary	custom	TRUE	TRUE	FALSE	-100	31	229	TRUE	240007	0.19358102377224	0.507784652837396	3777	961	0.049615179248591	13	0.851335278638243	0.877714950941451	29	5.3467416491298	12598000	301
20220531 052523	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.176938239643468	0.764987353770747	4	996	0.0385746161337107	8	0.894889417228733	0.932531542013801	18	9.74116409629544	5627000	302
20220531 052644	binary	custom	TRUE	TRUE	FALSE	-100	31	428	TRUE	240007	0.0298738667122388	0.751652804863377	1565	263	0.0423796728984596	13	0.897788870068878	0.994942979897155	13	1.88901476985639	14022000	303
20220531 052702	binary	custom	TRUE	TRUE	FALSE	-100	31	45	TRUE	240007	0.139244659094651	0.719669024748188	6009	194	0.0460920564625489	21	0.997210215163309	0.979229871928672	28	1.59520978454308	13531000	304
20220531 052859	binary	custom	TRUE	TRUE	FALSE	-100	31	612	TRUE	240007	0.015842514468049	0.687916257150216	1643	86	0.0156615483262513	26	0.99560099046827	0.920455103911633	25	0.627485612289561	14416000	305
20220531 052933	binary	custom	TRUE	TRUE	FALSE	-100	31	267	TRUE	240007	0.199468005091481	0.904205571111914	1837	823	0.037267993810281	15	0.557781162740468	0.916977639498042	7	8.6790451082735	10730000	306
20220531 053045	binary	custom	TRUE	TRUE	FALSE	-100	31	494	TRUE	240007	0.0462713581777164	0.696419893855328	2458	397	0.00886047225112443	27	0.999963816099659	0.914416899891182	25	0.57774511723633	13480000	307
20220531 053139	binary	custom	TRUE	TRUE	FALSE	-100	31	154	TRUE	240007	0.0376088517411231	0.556391194383147	1603	189	0.0174296911798131	27	0.985280440674358	0.984530358054332	21	0.667590632093816	14099000	308
20220531 053358	binary	custom	TRUE	TRUE	FALSE	-100	31	312	TRUE	240007	0.0103160744212374	0.752476574686261	715	412	0.0194124958270478	25	0.993697740353129	0.918066886274229	25	0.69084127325704	13646000	309
20220531 053415	binary	custom	TRUE	TRUE	FALSE	-100	31	21	TRUE	240007	0.180797167492429	0.802969423375796	1766	84	0.0160067434402258	27	0.985084868957077	0.998784399586549	30	0.519843934648747	13190000	310
20220531 053450	binary	custom	TRUE	TRUE	FALSE	-100	31	182	TRUE	240007	0.0747888465497083	0.305496620639332	3267	751	0.0483656568068196	29	0.981466532355774	0.83338721561765	27	2.51672788112276	13993000	311
20220531 053558	binary	custom	TRUE	TRUE	FALSE	-100	31	367	TRUE	240007	0.033777600199931	0.324199684644805	2779	342	0.0486305697785786	26	0.993977470664582	0.884876415847582	23	2.98053601986831	13732000	312
20220531 053707	binary	custom	TRUE	TRUE	FALSE	-100	31	257	TRUE	240007	0.0220379016985991	0.640158775954397	2421	764	0.0457807447487112	26	0.996366302799984	0.887172466337746	25	2.14279616406803	13926000	313
20220531 053741	binary	custom	TRUE	TRUE	FALSE	-100	31	126	TRUE	240007	0.0636615750256013	0.321403582781123	1951	646	0.0467049691109972	29	0.875903670257247	0.888748452489168	24	2.40301650678069	13746000	314
20220531 053823	binary	custom	TRUE	TRUE	FALSE	-100	31	296	TRUE	240007	0.0350375967921376	0.763008953933571	7181	1008	0.0142463536119481	7	0.983222400114082	0.842382308486098	12	0.665780653656095	13122000	315
20220531 053841	binary	custom	TRUE	TRUE	FALSE	-100	31	16	TRUE	240007	0.123773199747513	0.34398540728129	1096	956	0.0475533239651356	30	0.42307636634341	0.912286187802515	28	1.16863294023701	13083000	316
20220531 053908	binary	custom	TRUE	TRUE	FALSE	-100	31	134	TRUE	240007	0.198641843364292	0.223565797723247	2017	340	0.0498361354097086	27	0.870920357361835	0.840480534238788	30	3.3419212122676	11758000	317
20220531 053935	binary	custom	TRUE	TRUE	FALSE	-100	31	150	TRUE	240007	0.148364974934993	0.659607573718643	5529	744	0.0436768236234651	29	0.994573486233929	0.819809486452134	30	3.40711687943313	12672000	318
20220531 053958	binary	custom	TRUE	TRUE	FALSE	-100	31	59	TRUE	240007	0.0765350255397128	0.775062330800024	582	50	0.0486514702989602	26	0.578269843409819	0.95886976074885	23	1.07893481468416	13446000	319
20220531 054037	binary	custom	TRUE	TRUE	FALSE	-100	31	159	TRUE	240007	0.0411046144366356	0.665062182430485	2257	44	0.0344764781672946	26	0.875660426853568	0.937097330311096	23	1.1813533153123	13951000	320
20220531 054127	binary	custom	TRUE	TRUE	FALSE	-100	31	266	TRUE	240007	0.0696830448922653	0.237157711039976	1552	448	0.0441768565751113	11	0.99886515052764	0.997341367307844	19	2.53158520141366	13468000	321
20220531 054155	binary	custom	TRUE	TRUE	FALSE	-100	31	19	TRUE	240007	0.0283348077022135	0.724850785831324	1274	463	0.0463144463546437	9	0.931634412544796	0.993247020428941	23	2.9168916499094	13004000	322
20220531 054233	binary	custom	TRUE	TRUE	FALSE	-100	31	261	TRUE	240007	0.0321151400146155	0.851837482122309	2605	16	0.0181937772908251	25	0.963802457342849	0.911324523002	23	0.667006833686093	13269000	323
20220531 054321	binary	custom	TRUE	TRUE	FALSE	-100	31	312	TRUE	240007	0.0488560883845646	0.241804926776824	5406	981	0.0491351569559366	12	0.9947473570228	0.893498716205042	26	2.17934329312416	13648000	324
20220531 054407	binary	custom	TRUE	TRUE	FALSE	-100	31	368	TRUE	240007	0.147328190995697	0.617365373771883	3999	780	0.0382058210442537	29	0.854501463013134	0.876107968256007	28	5.30492335564939	12397000	325
20220531 054441	binary	custom	TRUE	TRUE	FALSE	-100	31	133	TRUE	240007	0.0767315864223469	0.302587699548029	7092	271	0.034485569551317	8	0.864582845010449	0.989606363384326	6	0.900571810086209	13454000	326
20220531 054502	binary	custom	TRUE	TRUE	FALSE	-100	31	39	TRUE	240007	0.245215084019904	0.379866470373541	5543	928	0.0189012500277058	9	0.979898277306285	0.980361516167818	6	0.764172914979766	13228000	327
20220531 054545	binary	custom	TRUE	TRUE	FALSE	-100	31	237	TRUE	240007	0.0598088104167175	0.777008452277775	2890	978	0.0160893880702849	18	0.990805156200591	0.955466075420082	16	0.939971521998375	13421000	328
20220531 054658	binary	custom	TRUE	TRUE	FALSE	-100	31	326	TRUE	240007	0.0124263386993758	0.869149751642681	972	441	0.0457419251498786	8	0.903031619834418	0.975483150077287	22	1.8080113094298	13824000	329
20220531 054737	binary	custom	TRUE	TRUE	FALSE	-100	31	170	TRUE	240007	0.0589461657896524	0.3736566307336	2703	1016	0.0475497718595851	29	0.684936613558984	0.834795760996746	22	1.29661890004844	13736000	330
20220531 054800	binary	custom	TRUE	TRUE	FALSE	-100	31	91	TRUE	240007	0.0785876662301175	0.218073680423341	5680	19	0.0478799900541922	29	0.708144533824814	0.906686186409081	13	1.55169789089677	13444000	331
20220531 054851	binary	custom	TRUE	TRUE	FALSE	-100	31	429	TRUE	240007	0.170565733738155	0.681336753053861	5111	788	0.0197251882146846	22	0.999141167666213	0.891026104667751	13	4.03053671073323	12354000	332
20220531 054935	binary	custom	TRUE	TRUE	FALSE	-100	31	433	TRUE	240007	0.0733412769922705	0.203256233769377	383	21	0.0439806674073296	25	0.632160693848632	0.836919805073893	6	2.60075460827637	12645000	333
20220531 054953	binary	custom	TRUE	TRUE	FALSE	-100	31	53	TRUE	240007	0.221844067543199	0.791163913682932	1242	393	0.0471916208684018	30	0.460699810219243	0.98997101163262	8	1.38143682253047	12168000	334
20220531 055013	binary	custom	TRUE	TRUE	FALSE	-100	31	54	TRUE	240007	0.231476324150367	0.506711165238759	6384	152	0.0226850922546834	10	0.922022817357599	0.999724220086003	29	0.609369025993696	12829000	335
20220531 055234	binary	custom	TRUE	TRUE	FALSE	-100	31	574	TRUE	240007	0.0114225742499318	0.54586859398286	1646	797	0.0153480586515601	10	0.972685774389811	0.883922645377981	13	0.657819661028702	14299000	336
20220531 055255	binary	custom	TRUE	TRUE	FALSE	-100	31	257	TRUE	240007	0.171955224961111	0.575405908071404	1696	865	0.0485278230307179	6	0.122452523622314	0.863917829196334	29	0.7376184944229	9694000	337
20220531 055313	binary	custom	TRUE	TRUE	FALSE	-100	31	69	TRUE	240007	0.0949314069421904	0.35938292477024	5517	1022	0.0488493737485979	10	0.490371324020804	0.802624277931113	5	1.17664332149635	13438000	338
20220531 055432	binary	custom	TRUE	TRUE	FALSE	-100	31	364	TRUE	240007	0.0168538137674425	0.645259293736454	1374	837	0.0171946797823891	10	0.94663206763996	0.89543542469401	23	0.694065759312287	14310000	339
20220531 055517	binary	custom	TRUE	TRUE	FALSE	-100	31	104	TRUE	240007	0.0424936391118761	0.331766912284383	231	682	0.0158283578131603	10	0.983244328368758	0.90907929633212	24	0.680952967893711	13564000	340
20220531 055625	binary	custom	TRUE	TRUE	FALSE	-100	31	415	TRUE	240007	0.0254140587300305	0.696737055079003	1993	1023	0.0147678686462899	10	0.886331926242666	0.878785685058929	12	0.729931777667537	13598000	341
20220531 055654	binary	custom	TRUE	TRUE	FALSE	-100	31	87	TRUE	240007	0.0746528757311265	0.618837155766049	1578	999	0.015965228837126	10	0.998893924988037	0.807242754038701	24	0.597621918670349	13780000	342
20220531 055758	binary	custom	TRUE	TRUE	FALSE	-100	31	64	TRUE	240007	0.0120005344286278	0.292713902119118	741	723	0.033012853179294	8	0.852633214708097	0.999604279785246	5	1.87495168010385	13420000	343
20220531 055821	binary	custom	TRUE	TRUE	FALSE	-100	31	115	TRUE	240007	0.100594547345542	0.295068569665129	5899	16	0.0460674852422414	15	0.35706155375386	0.864593839794466	13	0.759074939611034	12859000	344
20220531 055841	binary	custom	TRUE	TRUE	FALSE	-100	31	30	TRUE	240007	0.20238396425521	0.306381997174887	6029	783	0.0414856610505084	8	0.761960584236431	0.800023840246775	6	1.11662517158658	13629000	345
20220531 055907	binary	custom	TRUE	TRUE	FALSE	-100	31	153	TRUE	240007	0.0654892752797493	0.645749081395586	1648	879	0.0116780918835472	3	0.998940040438216	0.898879999772226	23	0.578791659392108	13418000	346
20220531 055924	binary	custom	TRUE	TRUE	FALSE	-100	31	53	TRUE	240007	0.249070634307881	0.662831216598633	5809	1022	0.0351877132789084	5	0.706338219021527	0.832837713971813	3	0.889783768352676	13161000	347
20220531 060003	binary	custom	TRUE	TRUE	FALSE	-100	31	196	TRUE	240007	0.0941528903890071	0.287345009908422	4890	641	0.0466740162455521	9	0.997409330558777	0.80116867753957	13	2.18837250304806	13617000	348
20220531 060102	binary	custom	TRUE	TRUE	FALSE	-100	31	360	TRUE	240007	0.0411566726321716	0.28692884874687	5393	263	0.0406361338411518	29	0.988414848239579	0.811797645652707	10	2.08107924080617	13535000	349
20220531 060139	binary	custom	TRUE	TRUE	FALSE	-100	31	190	TRUE	240007	0.0517345973936073	0.732813691441094	1441	506	0.044397391718307	7	0.869409628819202	0.9358624641146	7	1.92222919893782	13878000	350
20220531 060204	binary	custom	TRUE	TRUE	FALSE	-100	31	50	TRUE	240007	0.282037814042568	0.557529439309926	979	65	0.00898403295922699	27	0.981233447606205	0.82717511738642	27	0.517889957880127	12792000	351
20220531 060224	binary	custom	TRUE	TRUE	FALSE	-100	31	25	TRUE	240007	0.246839872777234	0.646025479396074	3645	543	0.0103159233520276	17	0.982255005461635	0.868864883533092	25	0.52849404962555	13032000	352
20220531 060252	binary	custom	TRUE	TRUE	FALSE	-100	31	61	TRUE	240007	0.293417240553203	0.778440396498032	812	924	0.00931100413021183	30	0.670848897459145	0.834627452287995	15	0.593200867599331	12219000	353
20220531 060311	binary	custom	TRUE	TRUE	FALSE	-100	31	37	TRUE	240007	0.2447609500341	0.80123091195046	5074	968	0.0085116640994795	11	0.949897359890703	0.988691534688144	9	0.643102797602911	11029000	354
20220531 060416	binary	custom	TRUE	TRUE	FALSE	-100	31	481	TRUE	240007	0.0193241468663293	0.658610125740721	917	692	0.0465517513686617	8	0.687485125368448	0.939116165582361	22	1.2804575730382	13918000	355
20220531 060506	binary	custom	TRUE	TRUE	FALSE	-100	31	306	TRUE	240007	0.0356505287496459	0.446535072336216	869	886	0.0483843225065777	8	0.4761014831599	0.999684471759174	16	1.22512142375858	14186000	356
20220531 060530	binary	custom	TRUE	TRUE	FALSE	-100	31	107	TRUE	240007	0.0738065831034326	0.625462450457829	1163	609	0.0455383037325306	6	0.515177485706027	0.999656219292311	18	1.13814317058307	13405000	357
20220531 060559	binary	custom	TRUE	TRUE	FALSE	-100	31	286	TRUE	240007	0.290208051837319	0.68509935425685	5558	550	0.0442638942399013	29	0.61301535294888	0.828064873011263	25	4.15478865926087	11483000	358
20220531 060625	binary	custom	TRUE	TRUE	FALSE	-100	31	170	TRUE	240007	0.185234860414713	0.200362592883323	524	898	0.048991701361909	8	0.371140939572654	0.982702573063791	8	3.02685792223843	11282000	359
20220531 060653	binary	custom	TRUE	TRUE	FALSE	-100	31	182	TRUE	240007	0.22543871430879	0.791654353314544	4393	752	0.0347789068228707	8	0.701160301377315	0.8021085981019	7	1.87659026374857	12621000	360
20220531 060718	binary	custom	TRUE	TRUE	FALSE	-100	31	84	TRUE	240007	0.080989157450339	0.296812383389204	2134	65	0.0400186636620736	27	0.683051063899989	0.870298662273685	7	1.26116972748004	13784000	361
20220531 060747	binary	custom	TRUE	TRUE	FALSE	-100	31	104	TRUE	240007	0.151435070820258	0.375414062355344	6736	774	0.0453336516758543	8	0.980402987847279	0.833424286433029	14	1.24944771559835	12987000	362
20220531 060952	binary	custom	TRUE	TRUE	FALSE	-100	31	694	TRUE	240007	0.0104168392096029	0.657409350421059	423	778	0.0123242040855616	8	0.99881617485353	0.815863138412232	18	0.619506852693792	13709000	363
20220531 061026	binary	custom	TRUE	TRUE	FALSE	-100	31	41	TRUE	240007	0.0608859589066289	0.706706040224264	5	140	0.0464076781771155	10	0.48953554831038	0.859192707216766	6	3.14951888526307	10771000	364
20220531 061038	binary	custom	TRUE	TRUE	FALSE	-100	31	24	TRUE	240007	0.27075887374538	0.785894107809023	5417	244	0.0412840486162876	6	0.520412230997972	0.800693243150487	30	0.585661107018546	12372000	365
20220531 061117	binary	custom	TRUE	TRUE	FALSE	-100	31	183	TRUE	240007	0.0578154945563323	0.277608292147123	6685	870	0.0477662111525771	26	0.799099952532758	0.80897272317314	9	1.56996089816276	13333000	366
20220531 061317	binary	custom	TRUE	TRUE	FALSE	-100	31	472	TRUE	240007	0.0139090691210728	0.291219932423049	1281	495	0.0169891524900539	14	0.965127815742387	0.984067442576238	4	0.739839845972574	14220000	367
20220531 061515	binary	custom	TRUE	TRUE	FALSE	-100	31	850	TRUE	240007	0.0190993736642567	0.294513236665175	2979	719	0.0208633351894766	6	0.973619837248049	0.999675283311693	5	1.13649443242342	13519000	368
20220531 061538	binary	custom	TRUE	TRUE	FALSE	-100	31	57	TRUE	240007	0.0662830199088297	0.772219456689788	6405	17	0.0435584712982365	9	0.687521080017903	0.987608198770229	25	1.15190362866608	13292000	369
20220531 061611	binary	custom	TRUE	TRUE	FALSE	-100	31	28	TRUE	240007	0.0476672265431756	0.29390487715668	2674	471	0.0481617219438077	5	0.998819677897994	0.897218050022138	22	3.59244295856312	12655000	370
20220531 061635	binary	custom	TRUE	TRUE	FALSE	-100	31	102	TRUE	240007	0.0897498370017635	0.382301687641905	1242	283	0.046581005382057	-1	0.306170076402229	0.83398399845666	3	0.763463780701969	13160000	371
20220531 061709	binary	custom	TRUE	TRUE	FALSE	-100	31	228	TRUE	240007	0.208960835643601	0.695823711208795	3526	934	0.0378713941908744	26	0.854365042131891	0.8997618768952	30	4.20407563355249	12750000	372
20220531 061855	binary	custom	TRUE	TRUE	FALSE	-100	31	493	TRUE	240007	0.0125498056744433	0.318270495643308	4187	30	0.0122404814107212	27	0.999890981700306	0.885335581078602	16	0.708057511381437	13227000	373
20220531 061939	binary	custom	TRUE	TRUE	FALSE	-100	31	280	TRUE	240007	0.0718976542288564	0.729664246445748	4253	872	0.0276530416051513	27	0.999368180753717	0.89673699091003	20	2.02257826126975	12979000	374
20220531 062000	binary	custom	TRUE	TRUE	FALSE	-100	31	55	TRUE	240007	0.18232021926124	0.477323982927431	6306	1022	0.0496245111713603	7	0.706465069553417	0.968023673107178	20	1.20286132177787	13615000	375
20220531 062031	binary	custom	TRUE	TRUE	FALSE	-100	31	140	TRUE	240007	0.128248020896017	0.706006300217076	5212	632	0.0488721933244104	8	0.991677766397823	0.998894148718999	23	2.07746716936191	13490000	376
20220531 062143	binary	custom	TRUE	TRUE	FALSE	-100	31	305	TRUE	240007	0.0226083577547971	0.303135670808237	6958	279	0.0243091581055526	5	0.918717558339791	0.908269729852899	2	0.833218304338298	13591000	377
20220531 062346	binary	custom	TRUE	TRUE	FALSE	-100	31	606	TRUE	240007	0.0103923857144934	0.324235880872409	6937	372	0.0288179313475635	9	0.969946739119906	0.836593146033642	4	1.85013222456749	13407000	378
20220531 062408	binary	custom	TRUE	TRUE	FALSE	-100	31	68	TRUE	240007	0.180916249584172	0.277936219235998	6040	50	0.033067323796083	30	0.891199353413736	0.860018777983689	3	1.42982318351541	12980000	379
20220531 062434	binary	custom	TRUE	TRUE	FALSE	-100	31	266	TRUE	240007	0.292878814423125	0.123503450120464	529	726	0.00866573340415013	25	0.136558541360931	0.936222909151972	15	3.74190783643466	8720000	380
20220531 062533	binary	custom	TRUE	TRUE	FALSE	-100	31	780	TRUE	240007	0.152047677743494	0.668880987508369	3920	570	0.0480083642982915	12	0.467225756851674	0.86632793275025	3	7.58036559882515	11687000	381
20220531 062626	binary	custom	TRUE	TRUE	FALSE	-100	31	418	TRUE	240007	0.159724412852721	0.13256895849704	3057	810	0.0447937836100163	6	0.967996544399517	0.972995256971714	9	5.24136121338089	12999000	382
20220531 062652	binary	custom	TRUE	TRUE	FALSE	-100	31	6	TRUE	240007	0.0912446176660048	0.779355711170617	3694	569	0.0290818706848205	25	0.978358206291306	0.903412924646264	7	3.48069886242597	10700000	383
20220531 062740	binary	custom	TRUE	TRUE	FALSE	-100	31	293	TRUE	240007	0.164785776829271	0.320954383869776	3374	715	0.0446350869553795	9	0.998108142997715	0.918368364189554	22	5.1830766574123	13004000	384
