Feature	Gain	Cover	Frequency	pos
minversion2_rank_tend12_delta3	0.000197743036782717	8.93514004225906e-05	0.000328048113723346	1073
ccaja_ahorro_ratioavg12_delta2	0.000197559783638652	0.00297478012076068	0.000437397484964461	1074
mpayroll_rank_lag2	0.00019744656328005	0.000311249545220885	0.000437397484964461	1075
mpasivos_margen_ratioavg12_delta2	0.000197412302722866	0.000129194421081804	0.000601421541826135	1076
mcuentas_saldo_rank_ratiomax12_lag3	0.000197022902230389	8.24779560858545e-05	0.000492072170585019	1077
ctrx_quarter_normalizado_ratioavg12_lag1	0.000197021011010221	0.000153784877147023	0.000382722799343904	1078
tcuentas_rank_tend12	0.000196579046777453	0.00119974688034837	0.000546746856205577	1079
cforex_sell_rank_min12	0.000196541445318397	0.000193719048590664	0.000492072170585019	1080
mplazo_fijo_dolares_rank_avg12_delta2	0.000196541088607521	0.000111706974291877	0.000492072170585019	1081
tcuentas_rank_avg12_lag3	0.000196259877545241	0.000148072761322977	0.000328048113723346	1082
cproductos_rank_avg12_lag2	0.000195563870459866	0.000160253206886309	0.000437397484964461	1083
ctarjeta_master_descuentos_rank_tend12	0.000194872577830745	8.37675708877372e-05	0.000437397484964461	1084
mplazo_fijo_dolares_rank_ratioavg12_lag1	0.000194858003798849	0.000133795847717841	0.000546746856205577	1085
ctarjeta_master_debitos_automaticos_rank_min12	0.000194799536928558	0.000703805590149998	0.000492072170585019	1086
ccomisiones_otras_rank_max12_lag3	0.000194731994594035	0.000323875616841412	0.000601421541826135	1087
tpaquete9_rank_avg12	0.000194625732816367	0.000151121248668789	0.000492072170585019	1088
mactivos_margen_lag3	0.000194617954779196	0.000652818542105928	0.000328048113723346	1089
cliente_antiguedad_rank_delta3	0.000194088837270172	8.04253754587741e-05	0.000437397484964461	1090
mcuenta_corriente_rank_delta2	0.000194063829445126	4.15411260135254e-05	0.000273373428102788	1091
mcaja_ahorro_dolares_rank_lag1	0.000193951443768225	6.01763974962284e-05	0.000382722799343904	1092
mcuenta_corriente_rank_min12	0.000193582932068946	0.00139233160806617	0.000546746856205577	1093
mcuenta_corriente_lag1	0.000193546938527669	0.000155942112378445	0.000382722799343904	1094
matm_other_rank_max12_lag1	0.000193267322332771	0.00049204881410787	0.000437397484964461	1095
ccuenta_corriente_rank_avg12_lag2	0.00019308855798183	0.000268793535408118	0.000601421541826135	1096
ccajeros_propios_descuentos_rank_tend12_lag3	0.000192957944161611	0.000132415082131532	0.000382722799343904	1097
ccajas_extracciones_rank_tend12_lag2	0.000192856942238077	0.000198222572532317	0.000546746856205577	1098
ccheques_emitidos_rank_tend12_lag2	0.000192638121865735	0.00106093098757712	0.000601421541826135	1099
cforex_sell_rank_lag2	0.000192211852367786	0.000135267764088577	0.000437397484964461	1100
visa_consumo_vs_trx_avg12_delta1	0.000192037323414742	0.000465456416740252	0.000273373428102788	1101
mplazo_fijo_dolares_rank_min12	0.000191991824289868	0.00215221518636819	0.000546746856205577	1102
ccallcenter_trx_tend12_delta3	0.000191506024857963	0.000208931101724913	0.000437397484964461	1103
ccajas_consultas_rank_min12_lag1	0.000191458400149525	0.00128713009901835	0.000601421541826135	1104
Visa_mfinanciacion_limite	0.000191330308862474	0.000903469695458241	0.000601421541826135	1105
mtarjeta_master_descuentos_rank_tend12_lag3	0.000190909024072771	9.3743517849945e-05	0.000328048113723346	1106
mvr_mpagospesos_delta3	0.000190715141923353	0.000526831278253937	0.000492072170585019	1107
ccheques_emitidos_rechazados_rank_max12_lag2	0.000190701134496234	6.82179222556122e-05	0.000328048113723346	1108
mrentabilidad_vs_anual_ratiomax12_delta3	0.000190683260888726	0.00050464112617861	0.000437397484964461	1109
ccajeros_propios_descuentos_rank_min12_lag3	0.000190531118262043	0.00032204247328795	0.000546746856205577	1110
ctarjeta_master_rank_min12	0.000190425290410106	0.000179067403982886	0.000546746856205577	1111
ctrx_quarter	0.000190381388871446	0.000163176783897907	0.000437397484964461	1112
cpayroll_trx_rank_delta3	0.000190051076774462	6.44132209945603e-05	0.000382722799343904	1113
ctarjeta_visa_debitos_automaticos_rank_max12_lag1	0.000190045624970723	0.000136948989667994	0.000437397484964461	1114
chomebanking_trx_rank_max12_lag1	0.000189386175856336	0.000159746813639497	0.000546746856205577	1115
ccajas_depositos_rank_avg12	0.00018920634844173	4.41541151670783e-05	0.000437397484964461	1116
catm_trx_other_rank_min12_lag1	0.000189125120589903	0.000166269158658443	0.000382722799343904	1117
ctarjeta_visa_descuentos_rank_max12_lag3	0.000189073592181182	0.000288401081924701	0.000437397484964461	1118
ctarjeta_master_descuentos_rank_tend12_lag2	0.000189054617990115	0.00032517873546321	0.000437397484964461	1119
ctarjeta_visa_trx_max12_lag3	0.000189040408281828	4.14195916342904e-05	5.46746856205577e-05	1120
ctarjeta_visa_rank_min12_delta2	0.000188933626663308	0.000504840307522356	0.000492072170585019	1121
mrentabilidad_ratioavg12_lag1	0.000188495273584403	7.30894252899492e-05	0.000328048113723346	1122
mcomisiones_min12_lag2	0.000188378656315971	0.000205528139106333	0.000437397484964461	1123
cplazo_fijo_rank_tend12_delta3	0.000188207113185222	0.000105100230398462	0.000437397484964461	1124
mextraccion_autoservicio_rank_min12_lag1	0.000188177493132038	0.000289359853138666	0.000492072170585019	1125
cproductos_rank_avg12	0.000187989155226677	0.000100610210276724	0.000273373428102788	1126
tpaquete7_rank_min12_lag3	0.000187917948992933	0.000357398849780405	0.000492072170585019	1127
mautoservicio_rank_avg12_delta3	0.000187828905040276	2.01679550430557e-05	0.000273373428102788	1128
mforex_buy_rank_max12_lag3	0.000187793605888923	0.000208387572973335	0.000546746856205577	1129
mcaja_ahorro_adicional_rank_tend12_delta3	0.000187357941735759	0.00222589202782445	0.000492072170585019	1130
matm_rank_min12_delta3	0.000187219138790834	0.000206135811002508	0.000382722799343904	1131
mvr_msaldopesos2_tend12_lag1	0.000187058036522201	0.00041177535662314	0.000382722799343904	1132
cseguro_accidentes_personales_rank_lag2	0.000187056913100446	0.00013250285696098	0.000437397484964461	1133
cliente_antiguedad_ratioavg12_lag3	0.000187000289598863	0.000285480880868082	0.000382722799343904	1134
mvr_mpagosdolares_rank	0.000186573283840964	0.000595015440959762	0.000546746856205577	1135
mpayroll_sobre_edad_delta1	0.00018647673319066	0.00138864844118435	0.000382722799343904	1136
ctrx_quarter_normalizado_ratioavg12_lag2	0.000186214833998495	0.000130116056791003	0.000437397484964461	1137
pasivos_vs_ctrx_quarter_tend12	0.000186011069435239	8.22990304719807e-05	0.000437397484964461	1138
ccuenta_corriente_rank_avg12_delta2	0.000185988102909936	0.000470466333928718	0.000382722799343904	1139
cinversion1_rank_max12_lag2	0.000185814955667774	0.000248801130023957	0.000492072170585019	1140
thomebanking_avg12	0.000185783932696812	0.00047367686711351	0.000492072170585019	1141
internet_rank_tend12_delta2	0.000185781606463379	7.09828293832089e-05	0.000437397484964461	1142
tcuentas_rank_min12_lag3	0.000185760549646308	0.000243399602057957	0.000492072170585019	1143
chomebanking_trx_ratiomax12_delta2	0.000185568620706448	0.000493091984196304	0.000492072170585019	1144
ctarjeta_visa_rank_min12_lag1	0.000185542689021981	0.000157160832125774	0.000601421541826135	1145
var_porcentual_egreso_ingreso_ratiomax12	0.000185519176011264	0.000124589618490789	0.000328048113723346	1146
Master_Fvencimiento_ratioavg12_lag1	0.000184996595664074	6.7245647221732e-05	0.000382722799343904	1147
mrentabilidad_annual_rank_max12_lag1	0.000184969804284642	0.000309186836728868	0.000437397484964461	1148
catm_trx_other_rank_ratioavg12_delta2	0.000184928242029813	5.34413673136211e-05	0.000382722799343904	1149
cprestamos_hipotecarios_rank_ratioavg12_lag1	0.000184925526459508	0.00158739428673838	0.000437397484964461	1150
cinversion2_rank_max12	0.00018486887685713	0.00034522515612703	0.000492072170585019	1151
mpayroll2_rank_tend12_lag1	0.00018479472014592	0.00031710007519906	0.000546746856205577	1152
ccuenta_debitos_automaticos_rank_min12_lag3	0.000184738272280943	0.000165273251939712	0.000492072170585019	1153
cseguro_accidentes_personales_rank_avg12_lag2	0.000184714701630969	0.000317927184168853	0.000382722799343904	1154
mcajeros_propios_descuentos_rank_avg12_lag2	0.000184703359747629	8.2916830233092e-05	0.000328048113723346	1155
catm_trx_rank_min12_lag1	0.000184624894230032	0.000266963767809635	0.000546746856205577	1156
mactivos_margen_rank_avg12	0.000184578969879692	7.39097823497856e-05	0.000382722799343904	1157
Visa_fultimo_cierre_tend12	0.000184521538340971	0.000115457660273269	0.000382722799343904	1158
chomebanking_trx_delta2	0.00018446944223994	0.000186180541123114	0.000382722799343904	1159
mtarjeta_visa_consumo_lag1	0.000183868493165604	0.000147998490313445	0.000218698742482231	1160
mplazo_fijo_dolares_rank_min12_lag2	0.00018379988396105	0.000212499486137453	0.000546746856205577	1161
mv_tarjeta_ctrx_avg12_delta2	0.000183772130114771	0.000385490171158588	0.000273373428102788	1162
mrentabilidad_rank	0.00018352854552481	0.000102585143939293	0.000328048113723346	1163
mprestamos_personales_rank_tend12_delta1	0.00018352110136032	0.000519886938862647	0.000382722799343904	1164
cinversion2_rank_max12_delta3	0.000183459020617334	0.00166637475346625	0.000601421541826135	1165
mpasivos_margen_rank_ratiomax12	0.000183303613216101	0.000374714122866416	0.000437397484964461	1166
matm_other_rank_max12_lag2	0.000183178806822963	0.000284387071454967	0.000382722799343904	1167
mvr_mpagominimo_delta1	0.000183094083639556	0.000349046737162976	0.000437397484964461	1168
ctrx_quarter_delta2	0.000182998036517106	0.000336802148455048	0.000492072170585019	1169
cprestamos_hipotecarios_rank_avg12_lag1	0.0001826564733458	0.00116327306275795	0.000492072170585019	1170
Visa_Finiciomora_lag1	0.000182640804168011	0.000132398202356639	0.000164024056861673	1171
mvr_msaldopesos2_ratiomax12	0.000182559655706105	6.0534248723976e-05	0.000382722799343904	1172
ctransferencias_emitidas_rank_delta3	0.000182135063184292	0.000127668489431409	0.000437397484964461	1173
cplazo_fijo_rank_tend12_lag2	0.000182103418144361	7.27788374319042e-05	0.000382722799343904	1174
mcuentas_saldo_rank_max12_lag1	0.000181814459495839	9.24268954082323e-05	0.000437397484964461	1175
mv_tarjeta_consumo_delta2	0.000181585481563769	4.3806391804267e-05	5.46746856205577e-05	1176
mrentabilidad_ratioavg12_delta1	0.000181444663419897	9.26497084368298e-05	0.000546746856205577	1177
ctrx_quarter_delta3	0.000181383093817496	7.81871173078625e-05	0.000328048113723346	1178
mextraccion_autoservicio_rank_tend12_lag2	0.00018111112026189	0.000179013388703226	0.000492072170585019	1179
mcomisiones_mantenimiento_rank_ratiomax12_lag2	0.000180990009306435	0.000156826612582878	0.000546746856205577	1180
mcaja_ahorro_rank_tend12_lag2	0.000180981008881991	1.18394741104781e-05	0.000164024056861673	1181
Visa_mpagominimo_max12_delta1	0.000180977839810359	0.000171907003472956	0.000218698742482231	1182
mv_tarjeta_ctrx_rank_delta1	0.000180893455937298	0.000492541703534768	0.000601421541826135	1183
ccajeros_propios_descuentos_rank_avg12_lag2	0.000180793923814832	0.000145081665211805	0.000437397484964461	1184
pasivos_vs_ctrx_quarter_lag3	0.00018050956760665	4.16525325278242e-05	0.000546746856205577	1185
minversion1_dolares_rank_tend12_lag2	0.000180465234317325	0.000213458257351418	0.000492072170585019	1186
cliente_edad_rank_avg12_delta1	0.000180349222804864	0.000224463870582145	0.000382722799343904	1187
mcuenta_corriente_rank_avg12_delta1	0.000180282504820477	0.000120173869378583	0.000382722799343904	1188
ccallcenter_trx_avg12_delta2	0.000180255451345554	0.000301395132637912	0.000328048113723346	1189
ccomisiones_mantenimiento_rank_max12_lag3	0.000180139671477656	0.000264445305395487	0.000328048113723346	1190
Master_mfinanciacion_limite_lag3	0.000179936441980716	0.000146533325852667	0.000382722799343904	1191
mpasivos_margen_min12_delta1	0.000179887234367762	0.000186764581334437	0.000218698742482231	1192
ctrx_quarter_ratioavg12_delta3	0.0001798844611582	4.45389740346559e-05	0.000328048113723346	1193
mpayroll2_rank_max12_delta3	0.000179879579221838	0.00116332707803761	0.000492072170585019	1194
mcuenta_debitos_automaticos_rank_min12	0.000179850564380858	0.000217337229622002	0.000492072170585019	1195
mcaja_ahorro_ratioavg12_delta1	0.000179676166475561	8.29337100079858e-05	0.000382722799343904	1196
minversion1_dolares_rank_min12	0.000179630675507185	0.000419020156007538	0.000492072170585019	1197
cliente_edad_rank_ratioavg12_lag2	0.000179498482588815	0.000249891563482094	0.000382722799343904	1198
mpayroll_rank_min12_delta1	0.000179491241793027	0.000251238569518615	0.000273373428102788	1199
mcaja_ahorro_dolares_rank_avg12_lag3	0.000179305511792187	4.55686403031748e-05	0.000328048113723346	1200
Master_mpagominimo_max12	0.000179231770518644	0.000161397655624106	0.000328048113723346	1201
ccajas_consultas_rank_max12_lag2	0.000179132329748964	0.00010226780417129	0.000437397484964461	1202
ctarjeta_visa_rank_tend12_lag3	0.000179096117069755	0.000417261283463609	0.000492072170585019	1203
ctarjeta_visa_descuentos_rank_avg12_delta2	0.000179037733939517	0.00021626367593876	0.000382722799343904	1204
mcaja_ahorro_ratioavg12_lag3	0.00017897736606126	0.000324436025367885	0.000328048113723346	1205
active_quarter_rank_min12_lag1	0.000178575530170849	7.14588390352127e-05	0.000437397484964461	1206
mrentabilidad_vs_anual_avg12_delta1	0.000178480533061666	7.72553537337274e-05	0.000382722799343904	1207
mvr_mpagospesos	0.000178449279533674	0.00010378023200177	0.000328048113723346	1208
mpasivos_margen_min12_lag3	0.000178377549108946	0.000119812642195857	0.000382722799343904	1209
Master_Fvencimiento_ratioavg12	0.000178372932530676	0.000141709086188033	0.000218698742482231	1210
mprestamos_personales_rank_min12_lag1	0.0001783432602759	0.000127634729881622	0.000437397484964461	1211
mv_mpagominimo_rank_delta2	0.000178277550434754	0.000929974317996412	0.000546746856205577	1212
chomebanking_trx_rank_avg12_delta1	0.000178252635050026	0.00081666038913465	0.000437397484964461	1213
mtarjeta_master_descuentos_rank_max12_lag3	0.000178079796667281	7.22353086803253e-05	0.000382722799343904	1214
mpasivos_margen_min12_lag2	0.000178051317436383	5.14056664614345e-05	0.000328048113723346	1215
cprestamos_hipotecarios_rank_tend12_delta3	0.000178011258152383	0.000375895707108979	0.000492072170585019	1216
mcaja_ahorro_rank_max12_lag1	0.000177735216135219	0.000186629543135287	0.000273373428102788	1217
ctarjeta_master_trx_rank_ratiomax12_delta2	0.000177711565551558	3.22808815068127e-05	0.000382722799343904	1218
ccuenta_debitos_automaticos_rank_tend12_lag1	0.000177615279715579	0.000190670561244852	0.000382722799343904	1219
ccheques_emitidos_rank_tend12_lag1	0.000177566245564163	0.00207453108635217	0.000492072170585019	1220
mcuentas_saldo_tend12_delta3	0.000177489310749492	0.000154841551055372	0.000492072170585019	1221
mprestamos_prendarios_rank_min12	0.000177089121928054	0.000340559586346397	0.000601421541826135	1222
mpayroll_rank_avg12_lag1	0.000176884677112806	0.000193367949272873	0.000382722799343904	1223
active_quarter_rank_avg12	0.000176634007244298	6.23370086826287e-05	0.000492072170585019	1224
mrentabilidad_vs_anual_min12_lag2	0.00017662997249627	5.00417806500193e-05	0.000273373428102788	1225
mrentabilidad_vs_anual_ratiomax12_lag1	0.000176621817085092	0.000109411324906326	0.000328048113723346	1226
numero_de_cliente	0.000176355373635611	0.000249986090221499	0.000492072170585019	1227
mcaja_ahorro_dolares_avg12_delta2	0.000176294702335602	0.000113243033807208	0.000328048113723346	1228
cproductos_rank_lag3	0.000176273761884579	0.000531746668702998	0.000328048113723346	1229
mcuenta_corriente_rank_min12_delta1	0.000176011366233525	0.000332754378435526	0.000328048113723346	1230
mprestamos_personales_rank_min12_delta3	0.000176005485941722	0.000283779399558792	0.000328048113723346	1231
mrentabilidad_annual_ratiomax12_delta2	0.000175928728938722	0.000117864716173118	0.000328048113723346	1232
var_porcentual_egreso_ingreso_max12_lag3	0.00017497498301929	0.000257963471836286	0.000546746856205577	1233
cpagodeservicios_rank_tend12_lag1	0.000174492705563529	0.000418716320059451	0.000328048113723346	1234
mforex_buy_rank_avg12_lag2	0.000174256529249463	0.000799341740093659	0.000492072170585019	1235
minversion1_pesos_rank_max12_delta3	0.000174049766357282	0.000675295650354449	0.000546746856205577	1236
mprestamos_personales_rank_avg12	0.000174004510839836	5.39207529206036e-05	0.000328048113723346	1237
mpayroll_rank_delta3	0.000173798656037844	0.000112513827531798	0.000437397484964461	1238
cliente_edad_rank_max12_lag2	0.0001737698374966	7.19888639668765e-05	0.000273373428102788	1239
chomebanking_trx_rank_avg12_lag1	0.000173680189963038	0.00183015245735037	0.000546746856205577	1240
ccomisiones_otras_rank_max12_delta3	0.000173522437840309	0.000160567170699333	0.000328048113723346	1241
catm_trx_rank_tend12_lag3	0.000173501308702282	0.000146290257094197	0.000437397484964461	1242
mv_msaldopesos_rank_delta1	0.000173483051739335	0.000137269705390976	0.000328048113723346	1243
tcallcenter_tend12_delta1	0.00017316482431084	0.000154341909718517	0.000328048113723346	1244
ctrx_quarter_normalizado_rank_delta3	0.000173133395690008	9.89627442470934e-05	0.000328048113723346	1245
mcaja_ahorro_tend12_delta3	0.000173122364841152	0.000103928774020835	0.000492072170585019	1246
mprestamos_prendarios_rank_avg12_lag2	0.000173030571604663	0.000253797543392508	0.000437397484964461	1247
ccajas_otras_rank_max12	0.000173017025291604	9.36692468404125e-05	0.000546746856205577	1248
ccajas_otras_rank_avg12_delta3	0.000172650253645383	7.38321353852743e-05	0.000437397484964461	1249
internet_rank_max12_lag3	0.000172571889268371	5.29788614815322e-05	0.000273373428102788	1250
cplazo_fijo_rank_tend12	0.000172486358047825	8.19546830641481e-05	0.000382722799343904	1251
tcuentas_rank_max12_lag1	0.000172379954890846	0.000167460870765942	0.000492072170585019	1252
mtransferencias_emitidas_ratioavg12	0.000172250671123683	0.000119184714569809	0.000492072170585019	1253
cseguro_auto_rank_tend12	0.000172159197078176	0.00130733518956617	0.000601421541826135	1254
pasivos_vs_activos_ratioavg12_delta3	0.000172145562131165	0.000284920472341609	0.000328048113723346	1255
mv_msaldodolares_rank_lag1	0.000172134862979923	0.000749208808659214	0.000601421541826135	1256
ctarjeta_debito_rank_min12_lag2	0.000172020462104074	7.37106010060393e-05	0.000382722799343904	1257
Visa_Fvencimiento_tend12_delta2	0.000171977106507061	0.000232535778936337	0.000437397484964461	1258
ccomisiones_mantenimiento_rank_avg12_delta1	0.000171918792435179	0.000238082472966424	0.000492072170585019	1259
mv_fultimo_cierre_rank_delta1	0.000171691405020358	7.33122383185468e-05	0.000492072170585019	1260
mrentabilidad_annual_rank_ratioavg12_lag3	0.000171376804514957	4.04743242402402e-05	0.000328048113723346	1261
mprestamos_hipotecarios_rank_tend12_delta3	0.000170965987231932	0.000490468867177815	0.000437397484964461	1262
ccomisiones_otras_rank_min12_delta2	0.000170902393730318	0.00055586786702617	0.000328048113723346	1263
mcuenta_debitos_automaticos_rank_ratioavg12	0.000170705462681683	8.24273167611732e-05	0.000382722799343904	1264
Master_mpagominimo_avg12	0.000170454901022725	0.00149597004995883	0.000328048113723346	1265
mtarjeta_visa_debitos_automaticos_ratioavg12_lag1	0.000170363034377747	0.000111251220369745	0.000546746856205577	1266
ctarjeta_debito_rank_ratioavg12_lag1	0.000170238883767106	3.19027745491926e-05	0.000328048113723346	1267
mcaja_ahorro_dolares_rank_ratiomax12_lag3	0.000170233963767084	0.00109110189722222	0.000437397484964461	1268
ctarjeta_master_trx_rank_tend12_lag1	0.000170055261405533	0.000215409559329136	0.000328048113723346	1269
catm_trx_other_rank_min12_lag2	0.000169817910011887	0.000167943632327903	0.000492072170585019	1270
mv_status04_rank_delta3	0.000169621027902243	0.00146581939604361	0.000492072170585019	1271
pasivos_vs_activos_max12_lag2	0.000169590638963114	0.000189391074307905	0.000492072170585019	1272
Visa_mpagominimo_max12_delta3	0.000169389222383954	0.000155520118006101	0.000328048113723346	1273
tcallcenter_tend12_delta2	0.000168948778522546	8.13942745376756e-05	0.000382722799343904	1274
ctarjeta_visa_rank_ratiomax12_lag3	0.000168867860073904	3.49782695348344e-05	0.000273373428102788	1275
mprestamos_personales_rank_delta1	0.000168760920763076	0.000133863366817416	0.000328048113723346	1276
mv_status05_rank_lag2	0.000168748181399623	0.000394213638823679	0.000382722799343904	1277
mcheques_depositados_rechazados_rank_max12_lag3	0.000168669632141973	0.000155536997780995	0.000382722799343904	1278
mcuentas_saldo_tend12_delta2	0.000168547619621528	7.60872733110797e-05	0.000382722799343904	1279
ccajas_otras_rank_tend12_delta3	0.000168160391476541	0.000542266144416784	0.000328048113723346	1280
cinversion2_rank_avg12_lag2	0.000168132385322568	0.000399257315561933	0.000546746856205577	1281
mtarjeta_visa_consumo_ratiomax12_delta2	0.000168125488187258	7.57564297231621e-05	0.000273373428102788	1282
mcaja_ahorro_ratiomax12_delta1	0.000167967305401397	6.97438539060074e-05	0.000273373428102788	1283
mcuenta_debitos_automaticos_rank_max12_delta2	0.000167938601594901	0.00135953758140259	0.000437397484964461	1284
cpayroll_trx_ratiomax12	0.000167892390679573	0.000999947736840974	0.000273373428102788	1285
matm_other_rank_max12	0.00016760010852971	0.000165128085875625	0.000492072170585019	1286
ccaja_ahorro_rank_delta3	0.000167411061552728	0.000402542119756257	0.000492072170585019	1287
mcheques_depositados_rank_avg12_delta3	0.0001672577302523	0.000171650430894571	0.000546746856205577	1288
mcomisiones_max12_delta3	0.000167212069628752	0.00112122554349761	0.000437397484964461	1289
ctarjeta_visa_descuentos_rank_avg12_delta3	0.000167096669853694	0.000118077401336779	0.000437397484964461	1290
chomebanking_trx_rank_min12_lag2	0.000167057337041845	0.000304335589424404	0.000492072170585019	1291
var_porcentual_egreso_ingreso_tend12_lag3	0.000167038055078893	4.60041384954336e-05	0.000273373428102788	1292
mv_tarjeta_ctrx_avg12_delta1	0.000167035541789757	0.000145844631037002	0.000218698742482231	1293
ctarjeta_visa_trx_rank_tend12_delta3	0.00016702464144488	0.000191268105276091	0.000328048113723346	1294
mcaja_ahorro_min12	0.000166606573034502	0.000212681787706305	0.000382722799343904	1295
ctarjeta_visa_rank_tend12_lag2	0.000166532844811357	0.000104762634900587	0.000437397484964461	1296
Master_mpagominimo_lag1	0.000166450388047058	0.000522712613179861	0.000273373428102788	1297
Master_Finiciomora_rank_delta3	0.000166112071706006	0.000295703272543739	0.000328048113723346	1298
ctarjeta_visa_debitos_automaticos_rank_lag3	0.000166011278045073	0.000399510512185339	0.000273373428102788	1299
mforex_buy_rank_ratioavg12_lag3	0.000165939625922733	0.000103206319655383	0.000382722799343904	1300
mpasivos_margen_ratioavg12_delta1	0.000165884611970229	0.000456871363229289	0.000546746856205577	1301
Visa_fultimo_cierre_tend12_lag2	0.000165844860458113	3.10824174893562e-05	0.000273373428102788	1302
tcallcenter_rank_tend12_lag3	0.000165523383480532	0.000199134080376579	0.000382722799343904	1303
cseguro_accidentes_personales_rank_tend12_lag2	0.000165497300085189	0.000507460048585866	0.000382722799343904	1304
cpayroll_trx_rank_avg12_delta2	0.000165322885866894	0.000115244975109607	0.000382722799343904	1305
mpasivos_margen_max12_lag3	0.000165280398121343	4.48259302078497e-05	0.000218698742482231	1306
cpagodeservicios_rank_min12_lag3	0.000165206143532148	0.000185707907426089	0.000492072170585019	1307
mpayroll_rank_tend12_delta2	0.000165199969606391	0.000189914347329612	0.000601421541826135	1308
matm_other_rank_ratioavg12_lag2	0.000165194101277452	0.000165074070595965	0.000437397484964461	1309
cliente_edad_lag2	0.000165014722470275	0.000259175439673658	0.000273373428102788	1310
matm_other_rank_tend12_lag3	0.000164981314539089	0.000272584732849255	0.000437397484964461	1311
ctarjeta_visa_descuentos_rank_max12_lag2	0.000164976148756573	3.89990319145263e-05	0.000328048113723346	1312
cliente_edad_avg12_lag2	0.000164924460480477	0.000383120250763505	0.000273373428102788	1313
mextraccion_autoservicio_rank_max12_lag3	0.000164677571964772	0.000398055475589498	0.000437397484964461	1314
ctarjeta_master_descuentos_rank_avg12_lag1	0.000164639375625076	0.000125767826778373	0.000492072170585019	1315
mvr_mpagominimo_min12	0.000164566606062413	0.00178361491796829	0.000437397484964461	1316
mpayroll_max12_delta1	0.000164224054323464	0.000225523920445472	0.000218698742482231	1317
mcaja_ahorro_dolares_min12_lag3	0.000163967588990739	0.000269752306622083	0.000328048113723346	1318
Visa_mfinanciacion_limite_rank_delta3	0.000163806048990009	0.000981734459730615	0.000437397484964461	1319
mvr_mpagospesos_max12_lag1	0.000163783010687517	0.000218282497016053	0.000328048113723346	1320
mcheques_emitidos_rechazados_rank_max12_lag1	0.000163517025089497	8.35042463993946e-05	0.000382722799343904	1321
visa_consumo_vs_trx_tend12_lag1	0.000163325680154945	0.00012980209297798	0.000382722799343904	1322
tcallcenter_rank_tend12_delta3	0.000163323238099231	4.94071011140142e-05	0.000437397484964461	1323
mcuentas_saldo_rank_min12_delta3	0.000163276929305918	0.000299167002351937	0.000382722799343904	1324
mcuenta_corriente_rank_min12_lag3	0.000163217573921035	0.000494695562811211	0.000382722799343904	1325
var_porcentual_egreso_ingreso_max12_delta3	0.000163153075591831	9.06241354495795e-05	0.000328048113723346	1326
mrentabilidad_rank_min12_lag1	0.000163121735061185	9.89492404271784e-05	0.000382722799343904	1327
ctrx_quarter_normalizado_tend12_lag1	0.000162996975431974	0.000207928443096225	0.000328048113723346	1328
pasivos_vs_activos_ratioavg12_delta2	0.000162894746771034	7.90952491971464e-05	0.000492072170585019	1329
mcuenta_corriente_rank_tend12_delta1	0.000162673741000804	0.000177595487612151	0.000437397484964461	1330
mrentabilidad_annual_rank_tend12_lag2	0.000162437530973211	9.67920051957567e-05	0.000437397484964461	1331
mrentabilidad_annual_max12_delta3	0.000162274939327913	0.000429434977116984	0.000437397484964461	1332
cseguro_accidentes_personales_rank_tend12	0.000162210546489426	0.000765099428744193	0.000437397484964461	1333
catm_trx_rank_avg12_lag1	0.000162005608477889	0.00137675157583924	0.000437397484964461	1334
cpayroll_trx_rank_tend12_delta3	0.000161880457336739	0.000116163234863827	0.000437397484964461	1335
mtarjeta_visa_consumo_ratiomax12_lag1	0.000161750168688935	3.06064078373524e-05	0.000218698742482231	1336
mcuenta_corriente_rank_avg12_delta3	0.000161422994125122	4.70608124037825e-05	0.000382722799343904	1337
Master_mfinanciacion_limite_min12_lag2	0.000161339981631378	0.000286233718828343	0.000382722799343904	1338
mcaja_ahorro_ratiomax12_lag2	0.000160923265024719	4.87184062983491e-05	0.000382722799343904	1339
Master_Fvencimiento_avg12_lag3	0.000160906215767347	2.75646724014982e-05	0.000328048113723346	1340
mprestamos_hipotecarios_rank_tend12_lag3	0.000160876917623979	7.31940798942905e-05	0.000328048113723346	1341
mrentabilidad_rank_max12_lag3	0.000160804940329224	0.000129153909622059	0.000382722799343904	1342
cforex_buy_rank_tend12_lag1	0.000160436792953554	9.89661202020721e-05	0.000492072170585019	1343
mcaja_ahorro_dolares_rank_avg12_lag2	0.00016033798730324	0.000132712166169663	0.000273373428102788	1344
minversion2_rank_max12_lag1	0.000160280584040381	9.61336939749004e-05	0.000382722799343904	1345
var_porcentual_egreso_ingreso_ratioavg12_lag1	0.000160274727674306	4.50217355966172e-05	0.000218698742482231	1346
transf_emitidas_vs_ctrx_quarter_max12	0.000160214552289419	0.000101548725760816	0.000273373428102788	1347
mv_consumo_vs_ctrx_quarter_max12_delta3	0.000160208668735016	0.000125231049936751	0.000328048113723346	1348
mtarjeta_visa_descuentos_rank_avg12_lag1	0.000159653493931444	0.000124059593559125	0.000492072170585019	1349
visa_consumo_vs_ctrx_quarter_tend12	0.000159613705443201	0.000169030689831061	0.000273373428102788	1350
tcuentas_rank_max12_lag3	0.000159449615177207	0.000129153909622059	0.000382722799343904	1351
ccheques_emitidos_rechazados_rank_avg12_delta2	0.000159199443398887	5.91771148225182e-05	0.000437397484964461	1352
